rank,id_student,code_module,code_presentation,gender,age_band,highest_education,imd_band,num_of_prev_attempts,studied_credits,mean_score,pct_submitted,final_result,dropout,dropout_probability,risk_tier,model_used,scored_date
18659,2442685,BBB,2013B,M,0-35,Lower Than A Level,40-50%,1,120,70.0,0.75,Pass,0,0.0567,LOW,XGBoost,2026-06-02
18660,324282,AAA,2013J,M,0-35,A Level or Equivalent,90-100%,0,120,61.2,0.8333333333333334,Pass,0,0.0567,LOW,XGBoost,2026-06-02
18661,566979,DDD,2013J,M,0-35,Lower Than A Level,0-10%,0,90,88.625,1.0,Distinction,0,0.0566,LOW,XGBoost,2026-06-02
18662,550046,DDD,2014B,M,0-35,A Level or Equivalent,90-100%,0,60,87.33333333333333,0.8571428571428571,Distinction,0,0.0566,LOW,XGBoost,2026-06-02
18663,439294,BBB,2013J,F,0-35,Lower Than A Level,0-10%,3,60,70.0,0.08333333333333333,Fail,0,0.0566,LOW,XGBoost,2026-06-02
18664,2052942,GGG,2014J,F,35-55,Lower Than A Level,50-60%,0,30,78.57142857142857,0.7,Pass,0,0.0566,LOW,XGBoost,2026-06-02
18665,431136,DDD,2014J,M,0-35,A Level or Equivalent,10-20,2,60,34.44444444444444,1.0,Fail,0,0.0566,LOW,XGBoost,2026-06-02
18666,584191,EEE,2013J,M,0-35,HE Qualification,70-80%,0,60,76.33333333333333,1.0,Pass,0,0.0566,LOW,XGBoost,2026-06-02
18667,614601,BBB,2014B,M,0-35,A Level or Equivalent,30-40%,0,60,90.33333333333333,0.75,Pass,0,0.0565,LOW,XGBoost,2026-06-02
18668,332436,CCC,2014J,M,0-35,Lower Than A Level,70-80%,0,60,86.75,1.0,Pass,0,0.0565,LOW,XGBoost,2026-06-02
18669,597376,EEE,2013J,F,0-35,A Level or Equivalent,20-30%,0,120,78.0,0.8,Pass,0,0.0565,LOW,XGBoost,2026-06-02
18670,613981,GGG,2014B,F,0-35,Lower Than A Level,0-10%,0,30,75.57142857142857,0.7,Fail,0,0.0565,LOW,XGBoost,2026-06-02
18671,595988,DDD,2013J,F,0-35,A Level or Equivalent,10-20,0,90,79.57142857142857,1.0,Pass,0,0.0565,LOW,XGBoost,2026-06-02
18672,487239,EEE,2014B,M,0-35,A Level or Equivalent,60-70%,1,120,82.0,0.8,Pass,0,0.0564,LOW,XGBoost,2026-06-02
18673,471657,CCC,2014B,M,35-55,Lower Than A Level,0-10%,0,30,79.2,0.5,Pass,0,0.0564,LOW,XGBoost,2026-06-02
18674,480225,DDD,2013B,F,0-35,Lower Than A Level,10-20,1,120,48.333333333333336,0.8571428571428571,Fail,0,0.0564,LOW,XGBoost,2026-06-02
18675,327224,BBB,2014J,F,35-55,A Level or Equivalent,60-70%,3,60,75.0,0.3333333333333333,Fail,0,0.0564,LOW,XGBoost,2026-06-02
18676,505722,EEE,2013J,M,35-55,A Level or Equivalent,0-10%,0,60,70.75,1.0,Pass,0,0.0564,LOW,XGBoost,2026-06-02
18677,506767,DDD,2013B,F,0-35,Lower Than A Level,90-100%,0,60,61.53846153846154,0.9285714285714286,Fail,0,0.0564,LOW,XGBoost,2026-06-02
18678,337615,FFF,2014B,M,35-55,HE Qualification,0-10%,3,150,54.0,0.23076923076923078,Fail,0,0.0564,LOW,XGBoost,2026-06-02
18679,565605,CCC,2014J,F,35-55,Lower Than A Level,40-50%,0,60,93.6,0.5,Pass,0,0.0564,LOW,XGBoost,2026-06-02
18680,355510,DDD,2013J,F,35-55,A Level or Equivalent,90-100%,1,150,89.14285714285714,1.0,Pass,0,0.0564,LOW,XGBoost,2026-06-02
18681,338076,DDD,2013B,M,0-35,HE Qualification,50-60%,0,90,76.9090909090909,0.7857142857142857,Pass,0,0.0563,LOW,XGBoost,2026-06-02
18682,617850,DDD,2014J,M,0-35,A Level or Equivalent,10-20,1,120,69.85714285714286,1.0,Pass,0,0.0563,LOW,XGBoost,2026-06-02
18683,494637,DDD,2013B,M,0-35,A Level or Equivalent,30-40%,0,80,93.21428571428571,1.0,Distinction,0,0.0563,LOW,XGBoost,2026-06-02
18684,645770,CCC,2014J,M,0-35,A Level or Equivalent,70-80%,0,90,69.22222222222223,0.9,Fail,0,0.0563,LOW,XGBoost,2026-06-02
18685,2639451,DDD,2013B,F,0-35,A Level or Equivalent,80-90%,2,180,96.28571428571429,1.0,Distinction,0,0.0563,LOW,XGBoost,2026-06-02
18686,530663,CCC,2014J,F,0-35,A Level or Equivalent,50-60%,0,150,71.77777777777777,0.9,Pass,0,0.0563,LOW,XGBoost,2026-06-02
18687,680572,FFF,2014J,M,0-35,Lower Than A Level,20-30%,0,150,75.0,0.9230769230769231,Pass,0,0.0563,LOW,XGBoost,2026-06-02
18688,593038,EEE,2014J,F,35-55,A Level or Equivalent,40-50%,0,120,82.0,0.8,Pass,0,0.0562,LOW,XGBoost,2026-06-02
18689,2149735,FFF,2013J,F,0-35,A Level or Equivalent,30-40%,0,90,80.08333333333333,0.9230769230769231,Pass,0,0.0562,LOW,XGBoost,2026-06-02
18690,577347,BBB,2013J,F,35-55,Lower Than A Level,20-30%,0,60,67.66666666666667,0.75,Fail,0,0.0562,LOW,XGBoost,2026-06-02
18691,358504,DDD,2013J,F,0-35,A Level or Equivalent,30-40%,0,120,86.85714285714286,1.0,Pass,0,0.0562,LOW,XGBoost,2026-06-02
18692,388538,CCC,2014B,M,0-35,HE Qualification,70-80%,0,30,86.6,0.5,Pass,0,0.0562,LOW,XGBoost,2026-06-02
18693,686558,FFF,2014J,M,0-35,A Level or Equivalent,50-60%,0,120,78.61904761904762,1.0,Pass,0,0.0562,LOW,XGBoost,2026-06-02
18694,2643472,FFF,2014J,M,35-55,HE Qualification,30-40%,0,60,60.90909090909091,0.8461538461538461,Pass,0,0.0562,LOW,XGBoost,2026-06-02
18695,556877,BBB,2014B,F,35-55,A Level or Equivalent,30-40%,2,120,87.58333333333333,1.0,Pass,0,0.0562,LOW,XGBoost,2026-06-02
18696,268073,AAA,2013J,M,35-55,A Level or Equivalent,10-20,0,90,74.6,0.8333333333333334,Fail,0,0.0561,LOW,XGBoost,2026-06-02
18697,244166,EEE,2014B,M,0-35,A Level or Equivalent,20-30%,0,30,54.75,0.8,Fail,0,0.0561,LOW,XGBoost,2026-06-02
18698,598662,EEE,2013J,F,0-35,A Level or Equivalent,90-100%,0,60,77.38461538461539,1.0,Pass,0,0.0561,LOW,XGBoost,2026-06-02
18699,277412,DDD,2013J,M,35-55,A Level or Equivalent,20-30%,0,120,48.57142857142857,1.0,Fail,0,0.0561,LOW,XGBoost,2026-06-02
18700,2140311,DDD,2013B,M,35-55,HE Qualification,30-40%,0,160,53.42857142857143,1.0,Pass,0,0.0561,LOW,XGBoost,2026-06-02
18701,350690,EEE,2014B,F,0-35,Lower Than A Level,20-30%,0,150,83.5,1.0,Fail,0,0.056,LOW,XGBoost,2026-06-02
18702,485980,BBB,2014B,M,35-55,Lower Than A Level,0-10%,0,270,71.36363636363636,0.9166666666666666,Pass,0,0.056,LOW,XGBoost,2026-06-02
18703,2346679,FFF,2013B,M,35-55,A Level or Equivalent,80-90%,1,180,69.08333333333333,0.9230769230769231,Pass,0,0.056,LOW,XGBoost,2026-06-02
18704,685294,DDD,2014J,M,35-55,HE Qualification,70-80%,0,60,53.42857142857143,1.0,Pass,0,0.056,LOW,XGBoost,2026-06-02
18705,596931,EEE,2013J,M,0-35,HE Qualification,80-90%,0,60,64.25,0.8,Fail,0,0.056,LOW,XGBoost,2026-06-02
18706,503663,GGG,2013J,F,35-55,Lower Than A Level,60-70%,0,30,71.375,0.8,Distinction,0,0.056,LOW,XGBoost,2026-06-02
18707,678715,EEE,2014J,F,0-35,A Level or Equivalent,50-60%,0,90,72.25,0.8,Pass,0,0.056,LOW,XGBoost,2026-06-02
18708,603639,EEE,2013J,M,0-35,A Level or Equivalent,50-60%,0,60,85.375,1.0,Distinction,0,0.056,LOW,XGBoost,2026-06-02
18709,686558,CCC,2014J,M,0-35,A Level or Equivalent,50-60%,0,120,78.61904761904762,1.0,Pass,0,0.056,LOW,XGBoost,2026-06-02
18710,688891,FFF,2014J,M,0-35,A Level or Equivalent,90-100%,0,180,65.75,0.9230769230769231,Fail,0,0.056,LOW,XGBoost,2026-06-02
18711,608733,DDD,2013J,M,0-35,Lower Than A Level,50-60%,0,90,84.28571428571429,1.0,Pass,0,0.056,LOW,XGBoost,2026-06-02
18712,375960,BBB,2013J,F,0-35,A Level or Equivalent,10-20,0,90,79.0,0.8333333333333334,Pass,0,0.0559,LOW,XGBoost,2026-06-02
18713,433939,BBB,2013B,F,35-55,Lower Than A Level,50-60%,0,60,55.0,0.75,Fail,0,0.0559,LOW,XGBoost,2026-06-02
18714,606194,BBB,2013J,F,35-55,A Level or Equivalent,90-100%,0,120,80.7,0.8333333333333334,Pass,0,0.0559,LOW,XGBoost,2026-06-02
18715,597403,CCC,2014B,M,0-35,A Level or Equivalent,10-20,0,90,70.14285714285714,1.0,Pass,0,0.0559,LOW,XGBoost,2026-06-02
18716,692320,GGG,2014J,F,0-35,Lower Than A Level,50-60%,0,30,54.0,0.1,Fail,0,0.0558,LOW,XGBoost,2026-06-02
18717,2140444,BBB,2013J,F,35-55,A Level or Equivalent,50-60%,1,120,85.4,0.8333333333333334,Fail,0,0.0558,LOW,XGBoost,2026-06-02
18718,680817,DDD,2014J,F,0-35,A Level or Equivalent,10-20,0,120,58.857142857142854,1.0,Pass,0,0.0558,LOW,XGBoost,2026-06-02
18719,529078,CCC,2014B,M,0-35,HE Qualification,60-70%,0,60,66.1304347826087,1.0,Fail,0,0.0558,LOW,XGBoost,2026-06-02
18720,476822,DDD,2013J,F,0-35,A Level or Equivalent,40-50%,0,60,46.285714285714285,1.0,Fail,0,0.0558,LOW,XGBoost,2026-06-02
18721,622192,DDD,2014B,F,0-35,A Level or Equivalent,30-40%,0,60,84.1875,1.0,Distinction,0,0.0558,LOW,XGBoost,2026-06-02
18722,548994,EEE,2013J,M,0-35,A Level or Equivalent,70-80%,0,150,90.0,0.8,Pass,0,0.0558,LOW,XGBoost,2026-06-02
18723,185057,EEE,2014B,M,0-35,HE Qualification,,0,30,66.4,1.0,Pass,0,0.0558,LOW,XGBoost,2026-06-02
18724,402958,DDD,2014J,F,0-35,A Level or Equivalent,30-40%,0,60,63.285714285714285,1.0,Pass,0,0.0558,LOW,XGBoost,2026-06-02
18725,574505,AAA,2014J,F,0-35,HE Qualification,40-50%,0,120,42.0,0.8333333333333334,Pass,0,0.0558,LOW,XGBoost,2026-06-02
18726,628777,EEE,2014B,M,0-35,A Level or Equivalent,50-60%,0,30,72.58333333333333,1.0,Pass,0,0.0558,LOW,XGBoost,2026-06-02
18727,586962,EEE,2013J,M,0-35,A Level or Equivalent,80-90%,0,90,81.0,0.8,Pass,0,0.0557,LOW,XGBoost,2026-06-02
18728,600623,EEE,2014B,M,0-35,A Level or Equivalent,20-30%,1,90,95.0,0.8,Distinction,0,0.0557,LOW,XGBoost,2026-06-02
18729,2198952,DDD,2013J,M,35-55,A Level or Equivalent,,0,60,75.5,0.8571428571428571,Pass,0,0.0557,LOW,XGBoost,2026-06-02
18730,466880,DDD,2013J,F,0-35,A Level or Equivalent,80-90%,1,120,70.0,1.0,Pass,0,0.0557,LOW,XGBoost,2026-06-02
18731,2156058,CCC,2014B,M,35-55,HE Qualification,40-50%,0,30,86.375,0.8,Distinction,0,0.0557,LOW,XGBoost,2026-06-02
18732,575824,CCC,2014B,F,0-35,A Level or Equivalent,80-90%,0,90,80.33333333333333,0.9,Pass,0,0.0557,LOW,XGBoost,2026-06-02
18733,559642,FFF,2013B,M,0-35,HE Qualification,30-40%,0,60,87.5,0.7692307692307693,Pass,0,0.0557,LOW,XGBoost,2026-06-02
18734,635041,EEE,2014B,M,35-55,A Level or Equivalent,50-60%,0,60,55.0,1.0,Pass,0,0.0557,LOW,XGBoost,2026-06-02
18735,2239650,DDD,2013J,F,35-55,HE Qualification,90-100%,0,140,91.14285714285714,1.0,Distinction,0,0.0556,LOW,XGBoost,2026-06-02
18736,495438,CCC,2014J,F,0-35,Lower Than A Level,50-60%,0,30,60.875,0.8,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18737,582879,CCC,2014B,M,35-55,Lower Than A Level,40-50%,0,90,80.375,1.0,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18738,2599179,EEE,2014J,M,0-35,A Level or Equivalent,60-70%,0,90,92.25,0.8,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18739,323146,DDD,2013B,F,0-35,A Level or Equivalent,80-90%,3,240,53.888888888888886,0.6428571428571429,Fail,0,0.0556,LOW,XGBoost,2026-06-02
18740,494211,EEE,2013J,M,0-35,A Level or Equivalent,50-60%,0,30,70.88888888888889,1.0,Distinction,0,0.0556,LOW,XGBoost,2026-06-02
18741,642528,GGG,2014J,M,0-35,A Level or Equivalent,90-100%,0,40,73.88888888888889,0.9,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18742,177967,CCC,2014B,M,0-35,A Level or Equivalent,0-10%,0,30,71.8,0.5,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18743,569084,DDD,2014B,M,0-35,Lower Than A Level,10-20,0,60,75.33333333333333,0.8571428571428571,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18744,656340,CCC,2014J,M,0-35,A Level or Equivalent,60-70%,0,120,81.88888888888889,0.9,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18745,1552044,CCC,2014J,M,35-55,A Level or Equivalent,20-30%,0,30,77.08333333333333,1.0,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18746,500836,BBB,2013B,M,0-35,A Level or Equivalent,40-50%,1,240,77.625,0.6666666666666666,Fail,0,0.0556,LOW,XGBoost,2026-06-02
18747,582723,EEE,2013J,M,35-55,Lower Than A Level,10-20,0,60,75.5,1.0,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18748,553599,CCC,2014J,M,0-35,A Level or Equivalent,40-50%,0,60,100.0,0.5,Distinction,0,0.0556,LOW,XGBoost,2026-06-02
18749,2585330,FFF,2014B,F,35-55,HE Qualification,30-40%,0,60,86.81818181818181,0.8461538461538461,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18750,342685,BBB,2013J,F,0-35,A Level or Equivalent,30-40%,0,60,86.88888888888889,0.75,Pass,0,0.0556,LOW,XGBoost,2026-06-02
18751,295754,BBB,2013B,F,0-35,A Level or Equivalent,90-100%,0,120,83.0,0.8333333333333334,Pass,0,0.0555,LOW,XGBoost,2026-06-02
18752,641363,FFF,2014J,M,0-35,A Level or Equivalent,70-80%,0,120,76.38095238095238,1.0,Pass,0,0.0555,LOW,XGBoost,2026-06-02
18753,641363,CCC,2014J,M,0-35,A Level or Equivalent,70-80%,0,120,76.38095238095238,1.0,Pass,0,0.0555,LOW,XGBoost,2026-06-02
18754,576453,DDD,2013J,M,35-55,HE Qualification,80-90%,0,90,90.875,1.0,Distinction,0,0.0555,LOW,XGBoost,2026-06-02
18755,511199,EEE,2014B,M,35-55,A Level or Equivalent,40-50%,0,30,62.75,0.8,Fail,0,0.0554,LOW,XGBoost,2026-06-02
18756,46753,DDD,2014B,F,35-55,A Level or Equivalent,60-70%,0,60,58.5,0.8571428571428571,Pass,0,0.0554,LOW,XGBoost,2026-06-02
18757,588752,DDD,2014B,M,35-55,A Level or Equivalent,30-40%,0,60,60.666666666666664,0.8571428571428571,Fail,0,0.0554,LOW,XGBoost,2026-06-02
18758,540605,DDD,2013B,M,0-35,Lower Than A Level,20-30%,0,60,54.642857142857146,1.0,Pass,0,0.0554,LOW,XGBoost,2026-06-02
18759,612089,GGG,2014B,F,0-35,Lower Than A Level,80-90%,0,30,54.375,0.8,Fail,0,0.0554,LOW,XGBoost,2026-06-02
18760,620159,DDD,2014B,M,35-55,HE Qualification,50-60%,0,60,67.0,1.0,Pass,0,0.0554,LOW,XGBoost,2026-06-02
18761,652438,FFF,2014J,F,0-35,Lower Than A Level,,0,60,78.5,0.7692307692307693,Pass,0,0.0554,LOW,XGBoost,2026-06-02
18762,2543600,DDD,2013B,M,35-55,Lower Than A Level,40-50%,1,120,72.35714285714286,1.0,Pass,0,0.0553,LOW,XGBoost,2026-06-02
18763,588707,DDD,2013J,F,0-35,A Level or Equivalent,60-70%,0,150,89.5,1.0,Distinction,0,0.0553,LOW,XGBoost,2026-06-02
18764,2621734,FFF,2013J,M,0-35,A Level or Equivalent,0-10%,0,120,53.666666666666664,0.9230769230769231,Fail,0,0.0553,LOW,XGBoost,2026-06-02
18765,615028,BBB,2014B,F,0-35,A Level or Equivalent,50-60%,0,60,74.0,0.75,Pass,0,0.0553,LOW,XGBoost,2026-06-02
18766,607337,GGG,2013J,F,0-35,No Formal quals,40-50%,0,30,49.4,0.5,Fail,0,0.0552,LOW,XGBoost,2026-06-02
18767,647043,EEE,2014J,M,0-35,Lower Than A Level,0-10%,0,60,69.25,0.8,Fail,0,0.0552,LOW,XGBoost,2026-06-02
18768,114999,AAA,2013J,M,35-55,HE Qualification,60-70%,0,60,72.8,0.8333333333333334,Pass,0,0.0552,LOW,XGBoost,2026-06-02
18769,508452,BBB,2013B,F,35-55,HE Qualification,30-40%,0,150,61.72727272727273,0.9166666666666666,Pass,0,0.0552,LOW,XGBoost,2026-06-02
18770,510182,DDD,2013J,F,0-35,Lower Than A Level,20-30%,0,60,71.85714285714286,1.0,Pass,0,0.0552,LOW,XGBoost,2026-06-02
18771,385033,FFF,2013J,M,0-35,HE Qualification,80-90%,0,60,88.6470588235294,1.0,Pass,0,0.0552,LOW,XGBoost,2026-06-02
18772,469465,DDD,2013J,M,0-35,A Level or Equivalent,60-70%,0,60,55.333333333333336,0.8571428571428571,Pass,0,0.0552,LOW,XGBoost,2026-06-02
18773,632626,EEE,2014J,M,35-55,A Level or Equivalent,30-40%,0,90,75.0,1.0,Distinction,0,0.0551,LOW,XGBoost,2026-06-02
18774,469113,EEE,2013J,M,35-55,A Level or Equivalent,90-100%,0,60,86.0,1.0,Pass,0,0.0551,LOW,XGBoost,2026-06-02
18775,525683,BBB,2013B,F,0-35,Lower Than A Level,30-40%,0,75,78.1,0.8333333333333334,Pass,0,0.0551,LOW,XGBoost,2026-06-02
18776,103535,BBB,2014B,F,0-35,A Level or Equivalent,40-50%,0,120,85.72727272727273,0.9166666666666666,Pass,0,0.0551,LOW,XGBoost,2026-06-02
18777,1721462,BBB,2013B,F,35-55,Lower Than A Level,80-90%,1,60,74.6,0.8333333333333334,Pass,0,0.0551,LOW,XGBoost,2026-06-02
18778,189428,CCC,2014B,F,0-35,Lower Than A Level,80-90%,0,30,84.6,0.5,Pass,0,0.0551,LOW,XGBoost,2026-06-02
18779,684971,BBB,2014J,F,35-55,Lower Than A Level,10-20,0,60,31.8,0.8333333333333334,Fail,0,0.0551,LOW,XGBoost,2026-06-02
18780,483876,BBB,2013J,F,0-35,No Formal quals,50-60%,0,120,78.11111111111111,0.75,Pass,0,0.0551,LOW,XGBoost,2026-06-02
18781,371831,DDD,2013B,F,35-55,HE Qualification,10-20,1,120,48.30769230769231,0.9285714285714286,Pass,0,0.055,LOW,XGBoost,2026-06-02
18782,442878,DDD,2013J,F,0-35,A Level or Equivalent,50-60%,0,120,66.66666666666667,0.8571428571428571,Fail,0,0.055,LOW,XGBoost,2026-06-02
18783,504404,EEE,2013J,M,0-35,Lower Than A Level,90-100%,0,30,89.25,0.8,Pass,0,0.055,LOW,XGBoost,2026-06-02
18784,595230,FFF,2013J,F,0-35,A Level or Equivalent,10-20,0,150,69.41666666666667,0.9230769230769231,Pass,0,0.055,LOW,XGBoost,2026-06-02
18785,402204,AAA,2014J,M,35-55,A Level or Equivalent,,0,60,70.4,0.8333333333333334,Pass,0,0.055,LOW,XGBoost,2026-06-02
18786,482280,CCC,2014B,M,0-35,Lower Than A Level,90-100%,0,60,76.0,0.9,Pass,0,0.055,LOW,XGBoost,2026-06-02
18787,592997,EEE,2013J,M,35-55,HE Qualification,40-50%,0,60,62.76923076923077,1.0,Pass,0,0.055,LOW,XGBoost,2026-06-02
18788,592634,FFF,2013J,M,35-55,No Formal quals,0-10%,0,60,53.916666666666664,0.9230769230769231,Fail,0,0.0549,LOW,XGBoost,2026-06-02
18789,573433,BBB,2013J,F,35-55,HE Qualification,20-30%,0,60,72.0,0.8333333333333334,Pass,0,0.0549,LOW,XGBoost,2026-06-02
18790,599990,BBB,2014B,F,35-55,A Level or Equivalent,80-90%,1,180,81.81818181818181,0.9166666666666666,Pass,0,0.0549,LOW,XGBoost,2026-06-02
18791,477354,DDD,2014J,M,35-55,Lower Than A Level,60-70%,0,60,74.57142857142857,1.0,Pass,0,0.0549,LOW,XGBoost,2026-06-02
18792,587377,CCC,2014J,M,0-35,A Level or Equivalent,80-90%,0,30,57.75,0.4,Fail,0,0.0549,LOW,XGBoost,2026-06-02
18793,606743,EEE,2013J,M,0-35,Lower Than A Level,20-30%,0,120,55.25,0.8,Pass,0,0.0549,LOW,XGBoost,2026-06-02
18794,335644,FFF,2013J,M,35-55,HE Qualification,90-100%,0,120,85.91666666666667,0.9230769230769231,Fail,0,0.0549,LOW,XGBoost,2026-06-02
18795,622976,CCC,2014J,M,0-35,Lower Than A Level,80-90%,0,60,84.11764705882354,1.0,Pass,0,0.0548,LOW,XGBoost,2026-06-02
18796,560208,BBB,2014J,M,0-35,Lower Than A Level,40-50%,1,60,77.75,1.0,Pass,0,0.0548,LOW,XGBoost,2026-06-02
18797,601566,DDD,2013J,M,0-35,A Level or Equivalent,60-70%,0,60,73.07692307692308,1.0,Pass,0,0.0548,LOW,XGBoost,2026-06-02
18798,548173,DDD,2013J,F,0-35,Lower Than A Level,80-90%,1,60,56.76923076923077,1.0,Fail,0,0.0548,LOW,XGBoost,2026-06-02
18799,589963,DDD,2013J,M,0-35,Lower Than A Level,30-40%,0,180,53.0,1.0,Withdrawn,1,0.0548,LOW,XGBoost,2026-06-02
18800,394979,DDD,2013B,M,0-35,HE Qualification,70-80%,0,60,78.53846153846153,0.9285714285714286,Pass,0,0.0548,LOW,XGBoost,2026-06-02
18801,128965,DDD,2013J,M,55<=,A Level or Equivalent,60-70%,1,60,68.16666666666667,0.8571428571428571,Pass,0,0.0547,LOW,XGBoost,2026-06-02
18802,276857,DDD,2013J,F,35-55,HE Qualification,80-90%,0,60,60.333333333333336,0.8571428571428571,Pass,0,0.0547,LOW,XGBoost,2026-06-02
18803,541702,BBB,2013J,F,0-35,A Level or Equivalent,90-100%,0,120,79.0909090909091,0.9166666666666666,Distinction,0,0.0547,LOW,XGBoost,2026-06-02
18804,634600,EEE,2014B,M,0-35,Lower Than A Level,0-10%,0,30,70.25,1.0,Pass,0,0.0547,LOW,XGBoost,2026-06-02
18805,470653,BBB,2013B,F,35-55,Lower Than A Level,10-20,0,60,84.1,0.8333333333333334,Fail,0,0.0547,LOW,XGBoost,2026-06-02
18806,552991,BBB,2013B,M,35-55,Lower Than A Level,40-50%,0,60,76.55555555555556,0.75,Pass,0,0.0546,LOW,XGBoost,2026-06-02
18807,585162,FFF,2013J,M,0-35,A Level or Equivalent,20-30%,0,90,72.9090909090909,0.8461538461538461,Pass,0,0.0546,LOW,XGBoost,2026-06-02
18808,618151,BBB,2014B,F,35-55,Lower Than A Level,50-60%,0,60,83.1,0.8333333333333334,Pass,0,0.0546,LOW,XGBoost,2026-06-02
18809,561774,EEE,2014B,M,0-35,A Level or Equivalent,60-70%,1,90,76.84615384615384,1.0,Distinction,0,0.0546,LOW,XGBoost,2026-06-02
18810,579151,DDD,2013J,F,0-35,A Level or Equivalent,70-80%,0,60,75.83333333333333,0.8571428571428571,Pass,0,0.0546,LOW,XGBoost,2026-06-02
18811,601234,CCC,2014J,M,35-55,A Level or Equivalent,40-50%,0,60,77.1875,1.0,Pass,0,0.0546,LOW,XGBoost,2026-06-02
18812,559979,FFF,2013J,F,0-35,HE Qualification,20-30%,0,90,90.0,0.8461538461538461,Pass,0,0.0546,LOW,XGBoost,2026-06-02
18813,576949,DDD,2013J,F,0-35,HE Qualification,50-60%,0,90,87.0,1.0,Pass,0,0.0546,LOW,XGBoost,2026-06-02
18814,646344,DDD,2014J,F,0-35,A Level or Equivalent,70-80%,0,120,88.28571428571429,1.0,Pass,0,0.0545,LOW,XGBoost,2026-06-02
18815,2529663,CCC,2014B,F,35-55,A Level or Equivalent,40-50%,0,30,83.2,0.5,Pass,0,0.0545,LOW,XGBoost,2026-06-02
18816,603961,DDD,2014J,M,0-35,Lower Than A Level,,0,60,74.66666666666667,0.8571428571428571,Pass,0,0.0545,LOW,XGBoost,2026-06-02
18817,2499307,DDD,2013B,M,0-35,A Level or Equivalent,60-70%,0,60,66.52173913043478,1.0,Fail,0,0.0545,LOW,XGBoost,2026-06-02
18818,603694,FFF,2014B,M,0-35,A Level or Equivalent,40-50%,0,60,70.5,0.9230769230769231,Fail,0,0.0545,LOW,XGBoost,2026-06-02
18819,508400,BBB,2014B,F,0-35,HE Qualification,0-10%,0,150,62.0,0.75,Fail,0,0.0545,LOW,XGBoost,2026-06-02
18820,534203,CCC,2014J,M,0-35,Lower Than A Level,0-10%,0,60,68.76923076923077,1.0,Withdrawn,1,0.0545,LOW,XGBoost,2026-06-02
18821,612717,DDD,2014J,M,0-35,HE Qualification,,0,180,49.57142857142857,1.0,Pass,0,0.0544,LOW,XGBoost,2026-06-02
18822,298402,DDD,2013J,M,0-35,Lower Than A Level,50-60%,0,120,75.85714285714286,1.0,Pass,0,0.0544,LOW,XGBoost,2026-06-02
18823,2509639,AAA,2014J,M,0-35,A Level or Equivalent,80-90%,0,90,66.0,0.8333333333333334,Pass,0,0.0544,LOW,XGBoost,2026-06-02
18824,338806,FFF,2014J,M,0-35,Lower Than A Level,70-80%,3,120,57.588235294117645,1.0,Pass,0,0.0544,LOW,XGBoost,2026-06-02
18825,512775,BBB,2013J,F,35-55,HE Qualification,0-10%,0,90,69.0,0.75,Pass,0,0.0544,LOW,XGBoost,2026-06-02
18826,316227,CCC,2014B,M,35-55,HE Qualification,50-60%,0,30,98.8,0.5,Distinction,0,0.0543,LOW,XGBoost,2026-06-02
18827,559685,BBB,2014J,F,35-55,HE Qualification,20-30%,1,60,81.28571428571429,1.0,Fail,0,0.0543,LOW,XGBoost,2026-06-02
18828,602288,CCC,2014J,M,0-35,A Level or Equivalent,,1,60,71.92307692307692,1.0,Pass,0,0.0543,LOW,XGBoost,2026-06-02
18829,555309,BBB,2013B,M,35-55,A Level or Equivalent,50-60%,0,60,85.44444444444444,0.75,Pass,0,0.0543,LOW,XGBoost,2026-06-02
18830,609403,BBB,2014J,F,35-55,Lower Than A Level,80-90%,0,60,75.85714285714286,1.0,Pass,0,0.0543,LOW,XGBoost,2026-06-02
18831,621894,BBB,2014B,M,35-55,A Level or Equivalent,40-50%,0,60,73.2,0.8333333333333334,Pass,0,0.0542,LOW,XGBoost,2026-06-02
18832,694218,EEE,2014J,M,0-35,A Level or Equivalent,40-50%,0,90,82.25,0.8,Pass,0,0.0542,LOW,XGBoost,2026-06-02
18833,571802,FFF,2013J,F,0-35,Lower Than A Level,10-20,0,60,56.0,0.7692307692307693,Fail,0,0.0542,LOW,XGBoost,2026-06-02
18834,127580,DDD,2014B,F,0-35,Lower Than A Level,50-60%,0,60,77.33333333333333,0.8571428571428571,Pass,0,0.0542,LOW,XGBoost,2026-06-02
18835,572976,DDD,2013J,F,0-35,A Level or Equivalent,40-50%,0,60,58.166666666666664,0.8571428571428571,Pass,0,0.0542,LOW,XGBoost,2026-06-02
18836,2374051,DDD,2013B,F,0-35,A Level or Equivalent,30-40%,3,120,59.125,0.5714285714285714,Fail,0,0.0542,LOW,XGBoost,2026-06-02
